segment_id,timestep,date,material,weather,age_factor,dirt_level,wear_level,reflectivity_score,spectral_mean
SEG_012,85,2026-01-19,road_marking_new,clear,0.1443,0.1477,0.1232,0.7579,0.7859
SEG_012,86,2026-01-20,road_marking_new,haze,0.146,0.1495,0.1247,0.6582,0.6883
SEG_012,87,2026-01-21,road_marking_new,rain,0.1477,0.1512,0.1261,0.7234,0.7631
SEG_012,88,2026-01-22,road_marking_new,clear,0.1494,0.1529,0.1276,0.7485,0.7782
SEG_012,89,2026-01-23,road_marking_new,rain,0.1511,0.1547,0.129,0.7198,0.7574
SEG_012,90,2026-01-24,road_marking_new,clear,0.1528,0.1564,0.1305,0.7449,0.7734
SEG_012,91,2026-01-25,road_marking_new,haze,0.1545,0.1582,0.1319,0.6511,0.6804
SEG_012,92,2026-01-26,road_marking_new,haze,0.1562,0.1599,0.1334,0.6475,0.6765
SEG_012,93,2026-01-27,road_marking_new,clear,0.1579,0.1616,0.1348,0.7379,0.7669
SEG_012,94,2026-01-28,road_marking_new,clear,0.1596,0.1634,0.1363,0.7391,0.7672
SEG_012,95,2026-01-29,road_marking_new,rain,0.1613,0.1651,0.1377,0.7086,0.7478
SEG_012,96,2026-01-30,road_marking_new,clear,0.163,0.1668,0.1392,0.738,0.7651
SEG_012,97,2026-01-31,road_marking_new,clear,0.1647,0.1686,0.1406,0.7318,0.7607
SEG_012,98,2026-02-01,road_marking_new,clear,0.1664,0.1703,0.1421,0.7318,0.759
SEG_012,99,2026-02-02,road_marking_new,haze,0.168,0.1721,0.1435,0.6333,0.6618
SEG_012,100,2026-02-03,road_marking_new,haze,0.1697,0.1738,0.145,0.6298,0.6604
SEG_012,101,2026-02-04,road_marking_new,clear,0.1714,0.1755,0.1464,0.7262,0.7554
SEG_012,102,2026-02-05,road_marking_new,clear,0.1731,0.1773,0.1479,0.7243,0.7528
SEG_012,103,2026-02-06,road_marking_new,clear,0.1748,0.179,0.1493,0.7244,0.7531
SEG_012,104,2026-02-07,road_marking_new,haze,0.1765,0.1807,0.1508,0.6252,0.6554
SEG_012,105,2026-02-08,road_marking_new,clear,0.1782,0.1825,0.1522,0.7156,0.7456
SEG_012,106,2026-02-09,road_marking_new,haze,0.1799,0.1842,0.1537,0.6241,0.653
SEG_012,107,2026-02-10,road_marking_new,clear,0.1816,0.186,0.1551,0.7131,0.7446
SEG_012,108,2026-02-11,road_marking_new,fog,0.1833,0.1877,0.1566,0.5509,0.5764
SEG_012,109,2026-02-12,road_marking_new,clear,0.185,0.1894,0.158,0.7116,0.7407
SEG_012,110,2026-02-13,road_marking_new,clear,0.1867,0.1912,0.1595,0.71,0.7393
SEG_012,111,2026-02-14,road_marking_new,clear,0.1884,0.1929,0.1609,0.7071,0.7376
SEG_012,112,2026-02-15,road_marking_new,heavy_rain,0.1901,0.1946,0.1624,0.6468,0.6916
SEG_012,113,2026-02-16,road_marking_new,heavy_rain,0.1918,0.1964,0.1638,0.6453,0.6906
SEG_012,114,2026-02-17,road_marking_new,clear,0.1935,0.1981,0.1653,0.6995,0.7297
SEG_012,115,2026-02-18,road_marking_new,haze,0.1952,0.1999,0.1667,0.6067,0.6366
SEG_012,116,2026-02-19,road_marking_new,rain,0.1969,0.2016,0.1682,0.6666,0.7076
SEG_012,117,2026-02-20,road_marking_new,haze,0.1986,0.2033,0.1696,0.6048,0.6331
SEG_012,118,2026-02-21,road_marking_new,clear,0.2003,0.2051,0.1711,0.6949,0.7251
SEG_012,119,2026-02-22,road_marking_new,clear,0.202,0.2068,0.1725,0.694,0.7235
SEG_012,120,2026-02-23,road_marking_new,clear,0.2037,0.2086,0.174,0.6931,0.7222
SEG_012,121,2026-02-24,road_marking_new,heavy_rain,0.2054,0.2103,0.1754,0.6302,0.6751
SEG_012,122,2026-02-25,road_marking_new,heavy_rain,0.2071,0.212,0.1769,0.6279,0.6728
SEG_012,123,2026-02-26,road_marking_new,haze,0.2088,0.2138,0.1783,0.5909,0.622
SEG_012,124,2026-02-27,road_marking_new,clear,0.2105,0.2155,0.1798,0.6816,0.7115
SEG_012,125,2026-02-28,road_marking_new,clear,0.2122,0.2172,0.1812,0.6798,0.7097
SEG_012,126,2026-03-01,road_marking_new,rain,0.2139,0.219,0.1827,0.6473,0.6873
SEG_012,127,2026-03-02,road_marking_new,heavy_rain,0.2156,0.2207,0.1841,0.6177,0.664
SEG_012,128,2026-03-03,road_marking_new,heavy_rain,0.2173,0.2225,0.1856,0.6156,0.661
SEG_012,129,2026-03-04,road_marking_new,rain,0.219,0.2242,0.187,0.646,0.6855
SEG_012,130,2026-03-05,road_marking_new,haze,0.2207,0.2259,0.1885,0.5802,0.6107
SEG_012,131,2026-03-06,road_marking_new,clear,0.2224,0.2277,0.1899,0.6699,0.7009
SEG_012,132,2026-03-07,road_marking_new,clear,0.2241,0.2294,0.1914,0.6679,0.6985
SEG_012,133,2026-03-08,road_marking_new,heavy_rain,0.2258,0.2311,0.1928,0.6066,0.6549
SEG_012,134,2026-03-09,road_marking_new,haze,0.2275,0.2329,0.1943,0.5716,0.6023
SEG_012,135,2026-03-10,road_marking_new,clear,0.2292,0.2346,0.1957,0.6641,0.6946
SEG_012,136,2026-03-11,road_marking_new,clear,0.2309,0.2364,0.1972,0.6601,0.6902
SEG_012,137,2026-03-12,road_marking_new,haze,0.2326,0.2381,0.1986,0.566,0.5965
SEG_012,138,2026-03-13,road_marking_new,clear,0.2343,0.2398,0.2001,0.6579,0.687
SEG_012,139,2026-03-14,road_marking_new,clear,0.2359,0.2416,0.2015,0.6517,0.6823
SEG_012,140,2026-03-15,road_marking_new,clear,0.2376,0.2433,0.203,0.6523,0.6826
SEG_012,141,2026-03-16,road_marking_new,haze,0.2393,0.245,0.2044,0.5582,0.5894
SEG_012,142,2026-03-17,road_marking_new,haze,0.241,0.2468,0.2059,0.5575,0.5896
SEG_012,143,2026-03-18,road_marking_new,clear,0.2427,0.2485,0.2073,0.6491,0.6796
SEG_012,144,2026-03-19,road_marking_new,rain,0.2444,0.2503,0.2088,0.6161,0.6565
SEG_012,145,2026-03-20,road_marking_new,clear,0.2461,0.252,0.2102,0.6437,0.6755
SEG_012,146,2026-03-21,road_marking_new,clear,0.2478,0.2537,0.2117,0.6379,0.6693
SEG_012,147,2026-03-22,road_marking_new,rain,0.2495,0.2555,0.2131,0.6121,0.6533
SEG_012,148,2026-03-23,road_marking_new,haze,0.2512,0.2572,0.2146,0.5444,0.5771
SEG_012,149,2026-03-24,road_marking_new,rain,0.2529,0.259,0.216,0.6049,0.6481
SEG_012,150,2026-03-25,road_marking_new,haze,0.2546,0.2607,0.2175,0.5446,0.5758
SEG_012,151,2026-03-26,road_marking_new,haze,0.2563,0.2624,0.2189,0.5454,0.5767
SEG_012,152,2026-03-27,road_marking_new,clear,0.258,0.2642,0.2204,0.6292,0.6601
SEG_012,153,2026-03-28,road_marking_new,clear,0.2597,0.2659,0.2218,0.6252,0.6567
SEG_012,154,2026-03-29,road_marking_new,clear,0.2614,0.2676,0.2233,0.6261,0.6567
SEG_012,155,2026-03-30,road_marking_new,clear,0.2631,0.2694,0.2247,0.6235,0.6544
SEG_012,156,2026-03-31,road_marking_new,fog,0.2648,0.2711,0.2262,0.4668,0.4911
SEG_012,157,2026-04-01,road_marking_new,clear,0.2665,0.2729,0.2276,0.6207,0.6526
SEG_012,158,2026-04-02,road_marking_new,heavy_rain,0.2682,0.2746,0.2291,0.562,0.6089
SEG_012,159,2026-04-03,road_marking_new,haze,0.2699,0.2763,0.2305,0.5293,0.5617
SEG_012,160,2026-04-04,road_marking_new,rain,0.2716,0.2781,0.232,0.5875,0.6293
SEG_012,161,2026-04-05,road_marking_new,clear,0.2733,0.2798,0.2334,0.6158,0.647
SEG_012,162,2026-04-06,road_marking_new,haze,0.275,0.2815,0.2349,0.5216,0.5547
SEG_012,163,2026-04-07,road_marking_new,clear,0.2767,0.2833,0.2363,0.6086,0.6403
SEG_012,164,2026-04-08,road_marking_new,clear,0.2784,0.285,0.2378,0.6089,0.6417
SEG_012,165,2026-04-09,road_marking_new,rain,0.2801,0.2868,0.2392,0.581,0.6219
SEG_012,166,2026-04-10,road_marking_new,clear,0.2818,0.2885,0.2407,0.6035,0.6364
SEG_012,167,2026-04-11,road_marking_new,clear,0.2835,0.2902,0.2421,0.6015,0.6319
SEG_012,168,2026-04-12,road_marking_new,haze,0.2852,0.292,0.2436,0.5106,0.5446
SEG_012,169,2026-04-13,road_marking_new,clear,0.2869,0.2937,0.245,0.6,0.6308
SEG_012,170,2026-04-14,road_marking_new,fog,0.2886,0.2955,0.2465,0.4547,0.4777
SEG_012,171,2026-04-15,road_marking_new,fog,0.2903,0.2972,0.2479,0.4376,0.4688
SEG_012,172,2026-04-16,road_marking_new,heavy_rain,0.292,0.2989,0.2494,0.5332,0.5819
SEG_012,173,2026-04-17,road_marking_new,clear,0.2937,0.3007,0.2508,0.5923,0.6231
SEG_012,174,2026-04-18,road_marking_new,clear,0.2954,0.3024,0.2523,0.5899,0.6215
SEG_012,175,2026-04-19,road_marking_new,heavy_rain,0.2971,0.3041,0.2537,0.5264,0.576
SEG_012,176,2026-04-20,road_marking_new,clear,0.2988,0.3059,0.2552,0.5863,0.6182
SEG_012,177,2026-04-21,road_marking_new,fog,0.3005,0.3076,0.2566,0.4436,0.4708
SEG_012,178,2026-04-22,road_marking_new,fog,0.3021,0.3094,0.2581,0.4308,0.4594
SEG_012,179,2026-04-23,road_marking_new,heavy_rain,0.3038,0.3111,0.2595,0.518,0.5662
SEG_013,0,2025-10-26,road_marking_new,rain,0.0,0.0,0.0,0.8855,0.9205
SEG_013,1,2025-10-27,road_marking_new,clear,0.0025,0.0006,0.0034,0.915,0.9399
SEG_013,2,2025-10-28,road_marking_new,clear,0.0049,0.0012,0.0068,0.9127,0.9377
SEG_013,3,2025-10-29,road_marking_new,rain,0.0074,0.0018,0.0102,0.8828,0.9171
SEG_013,4,2025-10-30,road_marking_new,rain,0.0098,0.0023,0.0136,0.8794,0.9136
SEG_013,5,2025-10-31,road_marking_new,rain,0.0123,0.0029,0.017,0.8779,0.9125
SEG_013,6,2025-11-01,road_marking_new,rain,0.0148,0.0035,0.0204,0.8772,0.9106
SEG_013,7,2025-11-02,road_marking_new,clear,0.0172,0.0041,0.0238,0.9,0.9247
SEG_013,8,2025-11-03,road_marking_new,clear,0.0197,0.0047,0.0272,0.8978,0.9213
SEG_013,9,2025-11-04,road_marking_new,clear,0.0221,0.0053,0.0306,0.8965,0.9225
SEG_013,10,2025-11-05,road_marking_new,heavy_rain,0.0246,0.0059,0.034,0.8363,0.8766
SEG_013,11,2025-11-06,road_marking_new,haze,0.0271,0.0064,0.0374,0.7877,0.8142
SEG_013,12,2025-11-07,road_marking_new,clear,0.0295,0.007,0.0408,0.8921,0.9165
SEG_013,13,2025-11-08,road_marking_new,clear,0.032,0.0076,0.0442,0.8882,0.9134
SEG_013,14,2025-11-09,road_marking_new,clear,0.0345,0.0082,0.0476,0.886,0.911
SEG_013,15,2025-11-10,road_marking_new,clear,0.0369,0.0088,0.051,0.8824,0.9075
SEG_013,16,2025-11-11,road_marking_new,rain,0.0394,0.0094,0.0544,0.8521,0.8869
SEG_013,17,2025-11-12,road_marking_new,haze,0.0418,0.01,0.0578,0.7758,0.8007
SEG_013,18,2025-11-13,road_marking_new,heavy_rain,0.0443,0.0105,0.0612,0.8185,0.859
SEG_013,19,2025-11-14,road_marking_new,clear,0.0468,0.0111,0.0646,0.8732,0.8991
SEG_013,20,2025-11-15,road_marking_new,clear,0.0492,0.0117,0.068,0.874,0.8988
SEG_013,21,2025-11-16,road_marking_new,rain,0.0517,0.0123,0.0714,0.8445,0.8788
SEG_013,22,2025-11-17,road_marking_new,rain,0.0541,0.0129,0.0748,0.8415,0.8766
SEG_013,23,2025-11-18,road_marking_new,haze,0.0566,0.0135,0.0782,0.7659,0.79
SEG_013,24,2025-11-19,road_marking_new,rain,0.0591,0.0141,0.0816,0.8393,0.8739
SEG_013,25,2025-11-20,road_marking_new,clear,0.0615,0.0146,0.085,0.862,0.8869
SEG_013,26,2025-11-21,road_marking_new,clear,0.064,0.0152,0.0884,0.8598,0.8841
SEG_013,27,2025-11-22,road_marking_new,clear,0.0664,0.0158,0.0918,0.8572,0.881
SEG_013,28,2025-11-23,road_marking_new,clear,0.0689,0.0164,0.0952,0.8544,0.8806
SEG_013,29,2025-11-24,road_marking_new,clear,0.0714,0.017,0.0986,0.856,0.8807
SEG_013,30,2025-11-25,road_marking_new,clear,0.0738,0.0176,0.102,0.8536,0.8778
SEG_013,31,2025-11-26,road_marking_new,haze,0.0763,0.0182,0.1054,0.7505,0.7779
SEG_013,32,2025-11-27,road_marking_new,clear,0.0787,0.0188,0.1088,0.8492,0.8738
SEG_013,33,2025-11-28,road_marking_new,clear,0.0812,0.0193,0.1122,0.8475,0.8719
SEG_013,34,2025-11-29,road_marking_new,heavy_rain,0.0837,0.0199,0.1156,0.7861,0.8282
SEG_013,35,2025-11-30,road_marking_new,clear,0.0861,0.0205,0.119,0.8406,0.8653
SEG_013,36,2025-12-01,road_marking_new,clear,0.0886,0.0211,0.1224,0.8403,0.8649
SEG_013,37,2025-12-02,road_marking_new,rain,0.091,0.0217,0.1258,0.8078,0.8462
SEG_013,38,2025-12-03,road_marking_new,clear,0.0935,0.0223,0.1292,0.8339,0.8608
SEG_013,39,2025-12-04,road_marking_new,clear,0.096,0.0229,0.1326,0.8356,0.8622
SEG_013,40,2025-12-05,road_marking_new,clear,0.0984,0.0234,0.136,0.8277,0.8539
SEG_013,41,2025-12-06,road_marking_new,clear,0.1009,0.024,0.1394,0.8259,0.8528
SEG_013,42,2025-12-07,road_marking_new,heavy_rain,0.1034,0.0246,0.1428,0.7678,0.812
SEG_013,43,2025-12-08,road_marking_new,rain,0.1058,0.0252,0.1462,0.7905,0.8291
SEG_013,44,2025-12-09,road_marking_new,haze,0.1083,0.0258,0.1496,0.7224,0.751
SEG_013,45,2025-12-10,road_marking_new,heavy_rain,0.1107,0.0264,0.153,0.7628,0.8049
SEG_013,46,2025-12-11,road_marking_new,rain,0.1132,0.027,0.1564,0.789,0.8254
SEG_013,47,2025-12-12,road_marking_new,clear,0.1157,0.0275,0.1598,0.814,0.8407
SEG_013,48,2025-12-13,road_marking_new,heavy_rain,0.1181,0.0281,0.1632,0.7581,0.8012
SEG_013,49,2025-12-14,road_marking_new,clear,0.1206,0.0287,0.1666,0.8134,0.8385
SEG_013,50,2025-12-15,road_marking_new,rain,0.123,0.0293,0.17,0.779,0.8172
SEG_013,51,2025-12-16,road_marking_new,heavy_rain,0.1255,0.0299,0.1734,0.7478,0.7919
SEG_013,52,2025-12-17,road_marking_new,clear,0.128,0.0305,0.1768,0.8046,0.8323
SEG_013,53,2025-12-18,road_marking_new,clear,0.1304,0.0311,0.1802,0.8013,0.8284
SEG_013,54,2025-12-19,road_marking_new,clear,0.1329,0.0316,0.1836,0.8009,0.8281
SEG_013,55,2025-12-20,road_marking_new,clear,0.1353,0.0322,0.187,0.7968,0.8239
SEG_013,56,2025-12-21,road_marking_new,rain,0.1378,0.0328,0.1904,0.7673,0.804
SEG_013,57,2025-12-22,road_marking_new,heavy_rain,0.1403,0.0334,0.1938,0.7396,0.7818
SEG_013,58,2025-12-23,road_marking_new,clear,0.1427,0.034,0.1972,0.7907,0.8186
SEG_013,59,2025-12-24,road_marking_new,clear,0.1452,0.0346,0.2006,0.7924,0.8198
SEG_013,60,2025-12-25,road_marking_new,clear,0.1476,0.0352,0.204,0.7866,0.8138
SEG_013,61,2025-12-26,road_marking_new,clear,0.1501,0.0357,0.2074,0.7857,0.813
SEG_013,62,2025-12-27,road_marking_new,clear,0.1526,0.0363,0.2108,0.7833,0.8104
SEG_013,63,2025-12-28,road_marking_new,clear,0.155,0.0369,0.2142,0.7804,0.8071
SEG_013,64,2025-12-29,road_marking_new,fog,0.1575,0.0375,0.2176,0.6009,0.6268
SEG_013,65,2025-12-30,road_marking_new,clear,0.1599,0.0381,0.221,0.7771,0.8038
SEG_013,66,2025-12-31,road_marking_new,clear,0.1624,0.0387,0.2244,0.7753,0.8026
SEG_013,67,2026-01-01,road_marking_new,rain,0.1649,0.0393,0.2278,0.7451,0.7833
SEG_013,68,2026-01-02,road_marking_new,clear,0.1673,0.0398,0.2312,0.7691,0.7963
SEG_013,69,2026-01-03,road_marking_new,fog,0.1698,0.0404,0.2346,0.6015,0.625
SEG_013,70,2026-01-04,road_marking_new,fog,0.1723,0.041,0.238,0.599,0.6256
SEG_013,71,2026-01-05,road_marking_new,clear,0.1747,0.0416,0.2414,0.7646,0.7938
SEG_013,72,2026-01-06,road_marking_new,clear,0.1772,0.0422,0.2448,0.7628,0.7919
SEG_013,73,2026-01-07,road_marking_new,clear,0.1796,0.0428,0.2482,0.7609,0.7892
SEG_013,74,2026-01-08,road_marking_new,clear,0.1821,0.0434,0.2516,0.7562,0.7861
SEG_013,75,2026-01-09,road_marking_new,clear,0.1846,0.0439,0.255,0.75,0.7822
SEG_013,76,2026-01-10,road_marking_new,haze,0.187,0.0445,0.2584,0.6641,0.6909
SEG_013,77,2026-01-11,road_marking_new,clear,0.1895,0.0451,0.2618,0.7516,0.7796
SEG_013,78,2026-01-12,road_marking_new,clear,0.1919,0.0457,0.2652,0.7476,0.7766
SEG_013,79,2026-01-13,road_marking_new,clear,0.1944,0.0463,0.2686,0.7456,0.7743
SEG_013,80,2026-01-14,road_marking_new,heavy_rain,0.1969,0.0469,0.272,0.6854,0.7301
SEG_013,81,2026-01-15,road_marking_new,clear,0.1993,0.0475,0.2754,0.7428,0.772
SEG_013,82,2026-01-16,road_marking_new,clear,0.2018,0.048,0.2788,0.7405,0.7686
SEG_013,83,2026-01-17,road_marking_new,clear,0.2042,0.0486,0.2822,0.7365,0.7669
SEG_013,84,2026-01-18,road_marking_new,fog,0.2067,0.0492,0.2856,0.5688,0.599
SEG_013,85,2026-01-19,road_marking_new,clear,0.2092,0.0498,0.289,0.7309,0.7615
SEG_013,86,2026-01-20,road_marking_new,haze,0.2116,0.0504,0.2924,0.6383,0.6674
SEG_013,87,2026-01-21,road_marking_new,rain,0.2141,0.051,0.2959,0.7006,0.7407
SEG_013,88,2026-01-22,road_marking_new,clear,0.2165,0.0516,0.2993,0.73,0.7573
SEG_013,89,2026-01-23,road_marking_new,rain,0.219,0.0522,0.3027,0.6972,0.7374
SEG_013,90,2026-01-24,road_marking_new,clear,0.2215,0.0527,0.3061,0.7238,0.7528
SEG_013,91,2026-01-25,road_marking_new,haze,0.2239,0.0533,0.3095,0.6285,0.659
SEG_013,92,2026-01-26,road_marking_new,haze,0.2264,0.0539,0.3129,0.6288,0.6583
SEG_013,93,2026-01-27,road_marking_new,clear,0.2288,0.0545,0.3163,0.7166,0.7462
SEG_013,94,2026-01-28,road_marking_new,clear,0.2313,0.0551,0.3197,0.7171,0.7451
SEG_013,95,2026-01-29,road_marking_new,rain,0.2338,0.0557,0.3231,0.6825,0.7243
SEG_013,96,2026-01-30,road_marking_new,clear,0.2362,0.0563,0.3265,0.7087,0.7409
SEG_013,97,2026-01-31,road_marking_new,clear,0.2387,0.0568,0.3299,0.709,0.7381
SEG_013,98,2026-02-01,road_marking_new,clear,0.2412,0.0574,0.3333,0.7055,0.7357
SEG_013,99,2026-02-02,road_marking_new,haze,0.2436,0.058,0.3367,0.6123,0.6433
SEG_013,100,2026-02-03,road_marking_new,haze,0.2461,0.0586,0.3401,0.6113,0.6426
SEG_013,101,2026-02-04,road_marking_new,clear,0.2485,0.0592,0.3435,0.6974,0.7284
SEG_013,102,2026-02-05,road_marking_new,clear,0.251,0.0598,0.3469,0.699,0.7267
SEG_013,103,2026-02-06,road_marking_new,clear,0.2535,0.0604,0.3503,0.6956,0.7252
SEG_013,104,2026-02-07,road_marking_new,haze,0.2559,0.0609,0.3537,0.6039,0.6351
SEG_013,105,2026-02-08,road_marking_new,clear,0.2584,0.0615,0.3571,0.6898,0.7206
SEG_013,106,2026-02-09,road_marking_new,haze,0.2608,0.0621,0.3605,0.602,0.6313
SEG_013,107,2026-02-10,road_marking_new,clear,0.2633,0.0627,0.3639,0.6867,0.7178
SEG_013,108,2026-02-11,road_marking_new,fog,0.2658,0.0633,0.3673,0.536,0.5633
SEG_013,109,2026-02-12,road_marking_new,clear,0.2682,0.0639,0.3707,0.682,0.7125
SEG_013,110,2026-02-13,road_marking_new,clear,0.2707,0.0645,0.3741,0.6795,0.7097
SEG_013,111,2026-02-14,road_marking_new,clear,0.2731,0.065,0.3775,0.6751,0.707
SEG_013,112,2026-02-15,road_marking_new,heavy_rain,0.2756,0.0656,0.3809,0.6163,0.6628
SEG_013,113,2026-02-16,road_marking_new,heavy_rain,0.2781,0.0662,0.3843,0.6167,0.6612
SEG_013,114,2026-02-17,road_marking_new,clear,0.2805,0.0668,0.3877,0.6731,0.7031
SEG_013,115,2026-02-18,road_marking_new,haze,0.283,0.0674,0.3911,0.585,0.6165
SEG_013,116,2026-02-19,road_marking_new,rain,0.2854,0.068,0.3945,0.6382,0.6796
SEG_013,117,2026-02-20,road_marking_new,haze,0.2879,0.0686,0.3979,0.5744,0.6063
SEG_013,118,2026-02-21,road_marking_new,clear,0.2904,0.0691,0.4013,0.661,0.6929
SEG_013,119,2026-02-22,road_marking_new,clear,0.2928,0.0697,0.4047,0.6565,0.6883
SEG_013,120,2026-02-23,road_marking_new,clear,0.2953,0.0703,0.4081,0.6571,0.6895
SEG_013,121,2026-02-24,road_marking_new,heavy_rain,0.2977,0.0709,0.4115,0.5982,0.6452
SEG_013,122,2026-02-25,road_marking_new,heavy_rain,0.3002,0.0715,0.4149,0.5957,0.6433
SEG_013,123,2026-02-26,road_marking_new,haze,0.3027,0.0721,0.4183,0.5632,0.5945
SEG_013,124,2026-02-27,road_marking_new,clear,0.3051,0.0727,0.4217,0.6445,0.6773
SEG_013,125,2026-02-28,road_marking_new,clear,0.3076,0.0732,0.4251,0.6474,0.6789
SEG_013,126,2026-03-01,road_marking_new,rain,0.3101,0.0738,0.4285,0.6155,0.6579
SEG_013,127,2026-03-02,road_marking_new,heavy_rain,0.3125,0.0744,0.4319,0.5841,0.6313
SEG_013,128,2026-03-03,road_marking_new,heavy_rain,0.315,0.075,0.4353,0.5836,0.6313
SEG_013,129,2026-03-04,road_marking_new,rain,0.3174,0.0756,0.4387,0.6122,0.6532
SEG_013,130,2026-03-05,road_marking_new,haze,0.3199,0.0762,0.4421,0.5533,0.5859
SEG_013,131,2026-03-06,road_marking_new,clear,0.3224,0.0768,0.4455,0.6332,0.665
SEG_013,132,2026-03-07,road_marking_new,clear,0.3248,0.0773,0.4489,0.6331,0.6634
SEG_013,133,2026-03-08,road_marking_new,heavy_rain,0.3273,0.0779,0.4523,0.5722,0.6211
SEG_013,134,2026-03-09,road_marking_new,haze,0.3297,0.0785,0.4557,0.5444,0.5759
SEG_013,135,2026-03-10,road_marking_new,clear,0.3322,0.0791,0.4591,0.6266,0.6579
SEG_013,136,2026-03-11,road_marking_new,clear,0.3347,0.0797,0.4625,0.6258,0.6579
SEG_013,137,2026-03-12,road_marking_new,haze,0.3371,0.0803,0.4659,0.5365,0.5692
SEG_013,138,2026-03-13,road_marking_new,clear,0.3396,0.0809,0.4693,0.6194,0.6502
SEG_013,139,2026-03-14,road_marking_new,clear,0.342,0.0815,0.4727,0.617,0.6488
SEG_013,140,2026-03-15,road_marking_new,clear,0.3445,0.082,0.4761,0.6135,0.6491
SEG_013,141,2026-03-16,road_marking_new,haze,0.347,0.0826,0.4795,0.533,0.5642
SEG_013,142,2026-03-17,road_marking_new,haze,0.3494,0.0832,0.4829,0.5291,0.5631
SEG_013,143,2026-03-18,road_marking_new,clear,0.3519,0.0838,0.4863,0.6104,0.6417
SEG_013,144,2026-03-19,road_marking_new,rain,0.3543,0.0844,0.4897,0.5806,0.6232
SEG_013,145,2026-03-20,road_marking_new,clear,0.3568,0.085,0.4931,0.6054,0.6377
SEG_013,146,2026-03-21,road_marking_new,clear,0.3593,0.0856,0.4965,0.6073,0.6381
SEG_013,147,2026-03-22,road_marking_new,rain,0.3617,0.0861,0.4999,0.5677,0.6124
SEG_013,148,2026-03-23,road_marking_new,haze,0.3642,0.0867,0.5033,0.5178,0.5507
SEG_013,149,2026-03-24,road_marking_new,rain,0.3666,0.0873,0.5067,0.5654,0.6098
SEG_013,150,2026-03-25,road_marking_new,haze,0.3691,0.0879,0.5101,0.5133,0.5475
SEG_013,151,2026-03-26,road_marking_new,haze,0.3716,0.0885,0.5135,0.5125,0.5453
SEG_013,152,2026-03-27,road_marking_new,clear,0.374,0.0891,0.5169,0.5935,0.6243
SEG_013,153,2026-03-28,road_marking_new,clear,0.3765,0.0897,0.5203,0.5871,0.6195
SEG_013,154,2026-03-29,road_marking_new,clear,0.379,0.0902,0.5237,0.5855,0.6187
SEG_013,155,2026-03-30,road_marking_new,clear,0.3814,0.0908,0.5271,0.585,0.6184
SEG_013,156,2026-03-31,road_marking_new,fog,0.3839,0.0914,0.5305,0.4455,0.4705
SEG_013,157,2026-04-01,road_marking_new,clear,0.3863,0.092,0.5339,0.5793,0.613
SEG_013,158,2026-04-02,road_marking_new,heavy_rain,0.3888,0.0926,0.5373,0.5153,0.5649
SEG_013,159,2026-04-03,road_marking_new,haze,0.3913,0.0932,0.5407,0.4951,0.5298
SEG_013,160,2026-04-04,road_marking_new,rain,0.3937,0.0938,0.5441,0.5414,0.5864
SEG_013,161,2026-04-05,road_marking_new,clear,0.3962,0.0943,0.5475,0.5673,0.6023
SEG_013,162,2026-04-06,road_marking_new,haze,0.3986,0.0949,0.5509,0.4882,0.5226
SEG_013,163,2026-04-07,road_marking_new,clear,0.4011,0.0955,0.5543,0.5689,0.6016
SEG_013,164,2026-04-08,road_marking_new,clear,0.4036,0.0961,0.5577,0.5638,0.5984
SEG_013,165,2026-04-09,road_marking_new,rain,0.406,0.0967,0.5611,0.5328,0.5767
SEG_013,166,2026-04-10,road_marking_new,clear,0.4085,0.0973,0.5645,0.5586,0.5926
SEG_013,167,2026-04-11,road_marking_new,clear,0.4109,0.0979,0.5679,0.558,0.5926
SEG_013,168,2026-04-12,road_marking_new,haze,0.4134,0.0984,0.5713,0.4744,0.5095
SEG_013,169,2026-04-13,road_marking_new,clear,0.4159,0.099,0.5747,0.5527,0.5866
SEG_013,170,2026-04-14,road_marking_new,fog,0.4183,0.0996,0.5781,0.4154,0.4466
SEG_013,171,2026-04-15,road_marking_new,fog,0.4208,0.1002,0.5815,0.424,0.4505
SEG_013,172,2026-04-16,road_marking_new,heavy_rain,0.4232,0.1008,0.5849,0.4882,0.5389
SEG_013,173,2026-04-17,road_marking_new,clear,0.4257,0.1014,0.5883,0.5443,0.5791
SEG_013,174,2026-04-18,road_marking_new,clear,0.4282,0.102,0.5917,0.5456,0.5791
SEG_013,175,2026-04-19,road_marking_new,heavy_rain,0.4306,0.1025,0.5951,0.4807,0.5304
SEG_013,176,2026-04-20,road_marking_new,clear,0.4331,0.1031,0.5985,0.5398,0.572
SEG_013,177,2026-04-21,road_marking_new,fog,0.4355,0.1037,0.6019,0.4054,0.436
SEG_013,178,2026-04-22,road_marking_new,fog,0.438,0.1043,0.6053,0.4037,0.4333
SEG_013,179,2026-04-23,road_marking_new,heavy_rain,0.4405,0.1049,0.6087,0.4723,0.5235
SEG_014,0,2025-10-26,road_marking_new,rain,0.0,0.0,0.0,0.8882,0.9219
SEG_014,1,2025-10-27,road_marking_new,clear,0.0028,0.0028,0.0017,0.912,0.9353
SEG_014,2,2025-10-28,road_marking_new,clear,0.0057,0.0055,0.0035,0.9081,0.9331
SEG_014,3,2025-10-29,road_marking_new,rain,0.0085,0.0083,0.0052,0.8778,0.9124
